symbol,company_name,isin,company_industry,sector,macro_category,basic_industry,listing_date,company_face_value,issued_size,market_cap_category,intrinsic_label,avg_revenue_from_operations,avg_other_income,avg_income,avg_employee_benefit_expense,avg_finance_costs,avg_depreciation_depletion_amortisation_expense,avg_other_expenses,avg_profit_before_tax,avg_tax_expense,avg_profit_loss_for_period,avg_basic_earnings_per_share,avg_diluted_earnings_per_share,avg_comprehensive_income,avg_paid_up_equity_share_capital,avg_face_value_equity_share_capital,avg_open,avg_close,avg_volume,volatility,year_change_percent,sharpe_ratio,avg_high,avg_low,year_start_price,year_end_price,avg_daily_return,avg_vwap_distance,avg_volume_spike,yearly_momentum_score,liquidity_score,stability_score,trend_strength,profit_margin,return_on_equity,debt_to_income,operational_efficiency,earnings_growth,price_stability,risk_adjusted_return,market_cap_numeric,volume_to_market_cap,price_to_earnings,profitability,revenue_to_market_cap,earnings_stability,roi_potential,financial_health,financial_score
IRCTC,Indian Railway Catering And Tourism Corporation Limited,INE335Y01020,Tour Travel Related Services,Consumer Services,Consumer Discretionary,Tour Travel Related Services,2019-10-14,2.0,800000000,Large,IN-M,11362673333.333334,559767000.0,11922440333.333334,751781333.3333334,30397333.33333333,134441666.66666666,6000990666.666667,4283267666.6666665,1094356666.6666667,3188911000.0,3.9866666667,3.9866666667,3186932333.333333,1600000000.0,2.0,880.99,878.59,1902867,116.106,-29.02,-1.0196,891.11,867.99,1029.5,730.7,-0.001207,-0.000957,1.022907,-0.2982,9.8413,5.1338,0.0283,0.280647951978437,1.993069375,0.0025495898896090085,0.5942943004609831,1.9918327083333331,0.044216491826434466,29.588792,4,475716.75,220.38210702156871,0.280647951978437,2840668333.3333335,-5.23442248,0.0045375734605447365,568133665.181442,0.09305732697843672
IRFC,Indian Railway Finance Corporation Limited,INE053F01010,Financial Institution,Financial Services,Financial Services,Financial Institution,2021-01-29,10.0,13068506000,Large,IN-L,68095743333.333336,12970000.0,68108713333.333336,30590000.0,51662410000.0,13396666.666666666,344170000.0,16067136666.666666,0.0,16067136666.666666,1.23,1.23,16064510000.0,130685086666.66669,10.0,156.27,155.69,38954479,22.5201,-11.51,-0.0748,159.0,152.96,140.25,124.11,-0.000128,-0.001938,1.045992,-0.0316,9.8413,3.5029,0.0688,0.2359492073978388,0.12294544906756254,0.7585286444504848,0.00550342769834414,0.12292534986011919,0.15554549047295527,0.860948,4,9738619.75,126.57723577235772,0.2359492073978388,17023935833.333334,-0.26201692,0.007900314727985098,3404787166.6604266,0.058893656465401345
IREDA,Indian Renewable Energy Development Agency Limited,INE202E01016,Financial Institution,Financial Services,Financial Services,Financial Institution,2023-11-29,10.0,2687764706,Large,IN-M,16127768666.666666,5813000.0,16133581666.666666,200725666.66666663,10124361000.0,93596000.0,442796333.3333333,4912815666.666667,923406000.0,3989409666.6666665,1.4833333333,1.4833333333,4265504333.3333335,913839998000.0,10.0,203.17,202.28,23092326,32.9752,-2.77,0.1956,207.58,198.28,158.6,154.2,0.000396,-0.002786,1.05287,0.0979,9.8413,3.4396,0.1012,0.24736277839302673,0.004365545035671186,0.6275333778436675,0.03990148998912972,0.004667670864340229,0.10430869259322156,-0.541812,4,5773081.5,136.36853932890716,0.24736277839302673,4031942166.6666665,0.67278576,0.007333069672236504,806388433.6108446,0.1175763234286979
INDIGOPNTS,Indigo Paints Limited,INE09VQ01012,Paints,Consumer Durables,Consumer Discretionary,Paints,2021-02-02,10.0,47634707,Mid,IN-Mi,3140428000.0,40817666.66666666,3181245666.6666665,285487666.6666667,6042000.0,146310666.66666666,664080333.3333334,378957000.0,90198666.66666669,288758333.3333333,6.04,6.0266666667,288725666.6666667,476301333.3333333,10.0,1363.05,1358.52,223403,175.9242,-25.86,-0.82,1381.55,1339.17,1329.5,985.7,-0.001019,-0.001025,1.046115,-0.2516,9.8413,6.0604,0.0202,0.09194871951636316,0.6062513646823019,0.0018992560251817501,0.302368976457986,0.606182780648665,0.034448927435793364,21.205199999999998,3,74467.66666666667,224.9205298013245,0.09194871951636316,1046809333.3333334,-4.9695279999999995,0.004446014780790861,209361865.2042821,-1.881041915801335
INDOAMIN,Indo Amines Limited,INE760F01028,Specialty Chemicals,Chemicals,Commodities,Specialty Chemicals,2022-04-29,5.0,72587560,Small,,2643375000.0,51123666.66666666,2694498666.6666665,135367000.0,55448666.66666666,42861000.0,468035666.6666667,206078666.66666663,58025666.66666666,148053000.0,2.06,2.06,147297000.0,356638000.0,5.0,156.68,155.89,518251,32.0499,-6.52,0.1935,161.06,152.2,127.05,118.76,0.000481,-0.005047,1.062818,0.1189,9.8413,3.1682,0.1498,0.056009079302028655,0.4151352351684341,0.020578472482698076,0.2282697939818099,0.41301543862403894,0.09885210250265991,-1.26162,2,259125.5,75.67475728155338,0.056009079302028655,1321687500.0,0.6130467,0.013214446083777023,264337500.20335963,0.34414531447046276
INDOBORAX,Indo Borax & Chemicals Limited,INE803D01021,Commodity Chemicals,Chemicals,Commodities,Commodity Chemicals,2022-03-29,1.0,32090000,Small,,417148333.3333333,39475666.66666666,456624000.0,34936666.666666664,22000.0,5465000.0,80284000.0,152937333.33333334,45389666.66666666,107547666.66666669,3.3533333333,3.3533333333,113319333.33333331,32090000.0,1.0,185.08,184.64,160493,19.625,-0.9,0.2161,190.02,181.11,171.8,170.26,0.000415,-0.004808,1.051636,0.1024,9.8413,3.7486,0.1093,0.25781636428288907,3.3514386620961885,4.817968394127335e-05,0.27621030089216864,3.531297392749558,0.19101146496815288,-0.19449,2,80246.5,55.0616302192352,0.25781636428288907,208574166.66666666,0.81007246,0.018161467359727037,41714833.65733228,3.6291050263790776
ICIL,Indo Count Industries Limited,INE483B01026,Other Textile Products,Textiles,Consumer Discretionary,Other Textile Products,2005-09-12,2.0,198054340,Mid,IN-Mi,10429427000.0,111803666.66666669,10541230666.666666,1046993000.0,290028333.3333333,268141000.0,3396540666.6666665,1059861333.3333334,277178333.3333333,782683000.0,3.9533333333,3.9533333333,698386333.3333334,396108000.0,2.0,355.38,354.75,474205,46.3427,-25.51,-0.2879,363.79,346.67,376.1,280.15,-0.000622,-0.000648,1.024564,-0.1536,9.8413,3.726,0.1134,0.07504563769418972,1.9759333313136822,0.02751370712818731,0.4260573151973417,1.763121000669851,0.0804010124571939,7.344329,3,158068.33333333334,89.73440134982913,0.07504563769418972,3476475666.6666665,-1.0727153999999999,0.011143998120648344,695295133.0362613,1.2996519690078718
INDOFARM,Indo Farm Equipment Limited,INE622H01018,Tractors,Capital Goods,Industrials,Tractors,2025-01-07,10.0,48051600,Small,,911316000.0,2156500.0,913472500.0,111843500.0,62073500.0,26198000.0,142768000.0,52751000.0,14843000.0,37908000.0,0.965,0.965,37595500.0,394516000.0,10.0,193.65,191.98,1281388,29.3357,-46.27,-3.156,199.37,186.9,273.69,147.04,-0.008726,-0.004258,1.272334,-0.5585,2.5794,3.2275,0.3438,0.04159698721409478,0.09608735767370652,0.06795333192843792,0.2793888179292364,0.09529524784799602,0.11001953251499028,146.02812000000003,2,640694.0,198.94300518134713,0.04159698721409478,455658000.0,-10.18599,0.005026565267215335,91131596.95768741,-3.311672655112199
INDORAMA,Indo Rama Synthetics (India) Limited,INE156A01020,Other Textile Products,Textiles,Consumer Discretionary,Other Textile Products,2003-06-20,10.0,261113151,Small,,10201533333.333334,20900000.0,10222433333.333334,294900000.0,385500000.0,119533333.33333331,1518666666.6666667,-165566666.66666666,0.0,-165566666.66666666,-0.63,-0.63,-166133333.33333334,2611100000.0,10.0,43.08,42.91,287140,4.3909,-22.32,-0.3301,44.13,42.08,44.85,34.84,-0.000606,-0.003817,1.058366,-0.1496,9.8413,3.9853,0.0405,-0.016229586402044135,-0.06340878046289558,0.03771117770393872,0.17777392940930448,-0.06362580266299006,0.907627137944385,7.367832,2,143570.0,-68.1111111111111,-0.016229586402044135,5100766666.666667,-1.3155475300000001,-0.01468189233278956,1020153332.930864,-0.45364736686493967
INDOTECH,Indo Tech Transformers Limited,INE332H01014,Heavy Electrical Equipment,Capital Goods,Industrials,Heavy Electrical Equipment,2006-03-16,10.0,10620000,Small,,1352400000.0,36966666.66666666,1389366666.6666667,79733333.33333333,5133333.333333333,11100000.0,132966666.66666669,205600000.0,62600000.0,143000000.0,13.4666666667,13.4666666667,141800000.0,106200000.0,10.0,2114.52,2105.44,37656,318.1755,61.9,1.5519,2175.95,2054.8,1302.0,2108.0,0.009403,-0.002788,1.048015,0.7804,1.2552,3.8849,0.0361,0.10573794735285419,1.3465160075329567,0.003694729013219452,0.15727595385980478,1.335216572504708,0.012209928168573633,96.06261,2,18828.0,156.34455445505856,0.10573794735285419,676200000.0,6.02897631,0.006396129391813587,135240001.84169352,-0.17760104511418895
INDOTHAI,Indo Thai Securities Limited,INE337M01013,Stockbroking & Allied,Financial Services,Financial Services,Stockbroking & Allied,2011-11-02,10.0,10158319,Micro,,80985000.0,2590666.6666666665,83575666.66666667,15562333.333333334,2955000.0,1472666.6666666667,9961000.0,42426000.0,7534666.666666667,34918666.666666664,3.49,3.49,34898666.666666664,100527666.66666669,10.0,337.95,335.67,36708,151.8521,222.96,2.11,343.68,327.13,352.2,1137.45,0.017144,-0.001016,0.907944,1.6458,1.413,3.1681,0.1042,0.4311744973348974,0.3473537964673074,0.03535718131673094,0.3151612438517421,0.34715484626122817,0.02086306346767677,470.4456,1,36708.0,96.18051575931231,0.4311744973348974,80985000.0,6.684690999999999,0.010397116215330533,16197002.136839073,1.3700072938022048
INDOUS,Indo Us Biotech Limited,INE250Z01010,Other Agricultural Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Other Agricultural Products,2024-09-27,10.0,20052000,Small,,221726000.0,152000.0,221878000.0,2423000.0,5156000.0,1753000.0,22831000.0,44458000.0,863000.0,43595000.0,2.16,2.16,43367000.0,200520000.0,10.0,282.98,279.3,39841,38.5781,6.44,0.7004,292.8,269.55,292.6,311.45,0.002534,-0.007406,1.122694,0.1571,0.996,2.302,0.0323,0.19661654474441428,0.2174097346898065,0.023237995655270013,0.1138973327440174,0.2162726910033912,0.059671160580744,4.510576,2,19920.5,129.30555555555554,0.19661654474441428,110863000.0,1.6123208,0.007733619763694952,22172600.54422793,0.7286452794342209
NIPPOBATRY,Indo-National Limited,INE567A01028,Household Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,1999-10-06,5.0,7500000,Micro,,1202878333.3333333,20642000.0,1223520333.3333333,192199333.3333333,1059000.0,28427333.33333333,229888333.3333333,10799333.333333334,-1900000.0,12699333.333333334,1.6933333333,1.6933333333,11899333.333333334,37500000.0,5.0,552.83,548.88,16844,59.8709,-27.4,-0.5224,563.62,538.86,601.75,436.85,-0.000911,-0.003085,1.055297,-0.2249,1.6577,3.5817,0.085,0.010557454549989125,0.3386488888888889,0.000865535268314571,0.35089805425042986,0.3173155555555556,0.059823720705718474,14.313759999999998,1,16844.0,324.1417322898453,0.010557454549989125,1202878333.3333333,-1.87108008,0.00308507020350532,240575666.1091269,-0.7719026565611219
INDOCO,Indoco Remedies Limited,INE873D01024,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals,2005-01-14,2.0,92247905,Small,,4249000000.0,11466666.666666666,4260466666.6666665,958966666.6666666,160833333.33333334,283533333.3333333,1649166666.6666667,-96100000.0,25866666.666666668,-121966666.66666669,-1.3233333333,-1.32,-125966666.66666669,184400000.0,2.0,313.44,312.44,145159,41.7829,-31.97,-0.7562,318.69,307.68,339.3,230.81,-0.001226,-0.000678,1.037929,-0.3028,9.8413,4.0226,0.1093,-0.02870479328469444,-0.6614244396240059,0.03775016821318479,0.6138228602808504,-0.6831164135936372,0.09627383451124742,24.175714,2,72579.5,-236.10075567345342,-0.02870479328469444,2124500000.0,-3.0418901199999997,-0.0042354798786967095,424899999.07797444,-1.8641582329087003
INDOSTAR,IndoStar Capital Finance Limited,INE896L01010,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Non Banking Financial Company (NBFC),2018-05-21,10.0,136102447,Small,,3692400000.0,46400000.0,3738800000.0,816833333.3333334,1946100000.0,81633333.33333333,396933333.3333333,197233333.3333333,16033333.333333334,235400000.0,1.33,1.32,231133333.3333333,1360833333.3333333,10.0,263.44,263.21,228791,24.9297,16.14,0.5508,271.27,256.38,233.85,271.6,0.001121,-0.001082,1.028998,0.2769,9.8413,3.8569,0.0283,0.06375257285234535,0.17298224127372935,0.5205146036161336,0.32872025421586687,0.16984690753214943,0.1547110474654729,8.889911999999999,2,114395.5,197.90225563909772,0.06375257285234535,1846200000.0,2.12438052,0.005052999506097793,369240000.6574505,0.5382378141260747
INDOWIND,Indowind Energy Limited,INE227G01018,Power Generation,Power,Utilities,Power Generation,2007-09-14,10.0,128801736,Micro,,80620333.33333333,1560666.6666666667,82181000.0,7180000.0,4708333.333333333,20901000.0,27634666.666666668,18706666.666666668,-2082666.6666666667,20483000.0,0.17,0.17,20807333.33333333,1216460666.6666667,10.0,22.4,22.19,525014,3.5864,-25.37,-0.2188,22.99,21.63,22.7,16.94,-0.000613,-0.005268,1.023338,-0.1079,7.0238,3.9135,0.0852,0.2540674188893621,0.016838193425626584,0.05729223705398247,0.43183481421146863,0.01710481391095807,1.091205665848762,5.550956,1,525014.0,130.52941176470588,0.2540674188893621,80620333.33333333,-0.8562738,0.0076611086074808476,16124066.487536972,0.01624161231498867
IGL,Indraprastha Gas Limited,INE203G01027,LPG/CNG/PNG/LNG Supplier,Oil Gas & Consumable Fuels,Energy,LPG/CNG/PNG/LNG Supplier,2003-12-26,2.0,1400001600,Large,IN-M,40419866666.66666,812600000.0,41232466666.66666,507733333.3333333,22200000.0,1182033333.3333333,7881900000.0,4532133333.333333,1176766666.6666667,4199366666.6666665,6.01,3.8433333333,4191366666.6666665,1400000000.0,2.0,414.15,412.91,4119005,123.2595,-62.84,-1.1491,420.3,406.79,470.35,174.76,-0.002922,-0.001123,1.041358,-0.7218,9.8413,5.6765,0.0162,0.10389362986518183,2.999547619047619,0.0005384106699089877,0.20756212291645368,2.9938333333333333,0.04605324538879356,72.209444,4,1029751.25,68.70382695507489,0.10389362986518183,10104966666.666664,-6.52286615,0.014555229953258577,2020993331.4105523,0.721746248912801
INDRAMEDCO,Indraprastha Medical Corporation Limited,INE681B01017,Hospital,Healthcare,Healthcare,Hospital,1997-04-17,10.0,91673000,Small,,3408700000.0,54333333.333333336,3463033333.333333,701266666.6666666,15933333.333333334,111400000.0,1526466666.6666667,536833333.3333333,136900000.0,399933333.3333333,4.3633333333,4.3633333333,402166666.6666667,916700000.0,10.0,373.69,372.71,404086,95.2569,78.04,1.3248,382.99,363.45,225.45,401.4,0.002946,-0.001048,1.039134,0.7277,9.8413,4.0696,0.0202,0.1173272313003002,0.43627504454383476,0.004600976022947128,0.6535433840858197,0.4387113195883786,0.04272236446913557,103.387392,2,202043.0,85.4186401839986,0.1173272313003002,1704350000.0,5.39140608,0.011707046586622307,340870001.65496135,0.925833275844135
INDUSTOWER,Indus Towers Limited,INE121J01017,Telecom - Infrastructure,Telecommunication,Telecommunication,Telecom - Infrastructure,2012-12-28,10.0,2638162757,Large,IN-M,74652333333.33333,847000000.0,75499333333.33333,2070333333.3333333,3601000000.0,15697000000.0,18162000000.0,35969000000.0,8793666666.666666,27175333333.33333,10.21,10.21,27171333333.33333,26570333333.33333,10.0,365.75,364.76,15615101,35.0887,11.69,0.4936,371.17,358.75,334.55,373.65,0.000722,-5.8e-05,1.05696,0.1784,9.8413,4.5034,0.0445,0.36402523698745737,1.0227697557426203,0.04769578539324851,0.27102077630973803,1.0226192119029995,0.1283433128044071,5.7701839999999995,4,3903775.25,35.72575905974534,0.36402523698745737,18663083333.333332,2.22287824,0.027991007785941446,3732616667.4483356,1.5295079927300779
INDUSINDBK,IndusInd Bank Limited,INE095A01012,Private Sector Bank,Financial Services,Financial Services,Private Sector Bank,1998-01-28,10.0,779054472,Large,IN-L,2282476833.333333,23252500000.0,150031900000.0,,36139666.66666667,,,,5438200000.0,131816666.66666666,2.11666666665,,144395000.0,7789233333.333333,10.0,1207.0,1202.99,6086196,262.8711,-55.22,-1.6536,1219.47,1189.39,1539.9,689.5,-0.002835,-0.000747,1.000665,-0.7002,9.8413,4.4319,0.0486,0.0660247047197285,0.4246562282991007,0.016990195075035085,0.3263491531175259,0.4535715372491238,0.01685959392264878,91.311792,4,1521549.0,,,,-7.328589839999999,,-2.198576952,-4.282311
IITL,Industrial Investment Trust Limited,INE886A01014,Investment Company,Financial Services,Financial Services,Investment Company,2010-08-17,10.0,22547550,Micro,,70976333.33333333,62000.0,71038666.66666667,7009333.333333333,946000.0,5580666.666666667,15048333.333333334,41384333.333333336,7549000.0,33835333.333333336,1.59,1.59,33664000.0,225476000.0,10.0,192.87,190.2,47751,32.5336,14.65,0.8504,196.73,185.68,184.35,211.36,0.002013,-0.001919,1.070704,0.2093,1.9897,3.4005,0.0192,0.47671289490863156,0.15006179519475835,0.013316691379342705,0.3107749531533986,0.1493019212687825,0.1045227088302555,12.45836,1,47751.0,119.62264150943395,0.47671289490863156,70976333.33333333,2.8917852,0.008359621451104101,14195267.67888802,1.15183869010339
INFIBEAM,Infibeam Avenues Limited,INE483S01020,Financial Technology (Fintech),Financial Services,Financial Services,Financial Technology (Fintech),2016-04-04,1.0,2789495346,Mid,IN-Mi,9465833333.333334,182166666.66666663,9648000000.0,370000000.0,16800000.0,176800000.0,8346400000.0,738000000.0,162033333.33333334,605000000.0,0.2166666667,0.2166666667,580900000.0,2784366666.6666665,1.0,27.33,27.18,12743120,4.9917,-52.69,-1.7825,27.81,26.77,34.35,16.25,-0.002837,-0.002936,1.034985,-0.6723,9.4444,4.6624,0.1899,0.0639140769433929,0.21728460092660212,0.0017412935323383085,0.9208275376353552,0.20862913169960853,0.9340304906144199,93.91992499999999,3,4247706.666666667,125.44615382685443,0.0639140769433929,3155277777.777778,-8.310728,0.007971547707873438,631055553.0831058,-1.5512183221300049
NAUKRI,Info Edge (India) Limited,INE663F01024,Internet & Catalogue Retail,Consumer Services,Consumer Discretionary,Internet & Catalogue Retail,2006-11-21,10.0,129584120,Large,IN-L,6999753333.333333,1841406666.6666667,8841160000.0,3013306666.6666665,59206666.66666666,275033333.3333333,1530860000.0,4367636666.666667,1903323333.3333333,2106696666.6666667,12.86,12.8,49783983333.333336,1295173333.3333333,10.0,7286.17,7281.69,300659,835.757,12.33,0.5188,7396.83,7168.82,5826.85,6545.3,0.000699,-0.000339,0.995059,0.1726,9.8413,6.5436,0.0283,0.3009672721800673,1.626575078753938,0.006696707973463511,0.6491895428696058,38.43808550721654,0.007829548541023287,6.396804,4,75164.75,566.2278382581649,0.3009672721800673,1749938333.3333333,3.39481968,0.0017660735351271476,349987667.775756,-5.911227649065994
INFOBEAN,InfoBeans Technologies Limited,INE344S01016,Computers - Software & Consulting,Information Technology,Information Technology,Computers - Software & Consulting,2019-07-15,10.0,24368830,Small,,971866666.6666666,35600000.0,1007466666.6666666,679466666.6666666,6633333.333333333,66733333.333333336,128833333.33333331,125800000.0,34233333.333333336,91566666.66666669,3.76,3.74,91400000.0,243688000.0,10.0,406.65,404.92,37663,48.513,-26.58,-0.5,414.79,398.3,398.1,292.3,-0.000868,-0.002936,1.094503,-0.2144,3.7066,3.6336,0.1134,0.094217313760461,0.37575369598284153,0.006584171519322393,0.8316984497187543,0.375069761334165,0.07489951147115206,13.29,2,18831.5,107.69148936170214,0.094217313760461,485933333.3333333,-1.8168,0.00928578484638941,97186666.15174903,-0.5151589902566975
INFOMEDIA,Infomedia Press Limited,INE669A01022,Printing & Publication,Media Entertainment & Publication,Consumer Discretionary,Printing & Publication,2006-10-12,10.0,50194172,Micro,,0.0,0.0,0.0,0.0,7295333.333333333,8000.0,0.0,-7303333.333333333,0.0,-9415000.0,-0.1466666667,-0.1466666667,-9415000.0,501942000.0,10.0,7.06,6.91,28311,0.5305,1.67,0.4044,7.14,6.71,5.98,6.08,0.001,-0.002773,1.041083,0.076,0.8651,3.195,0.0526,0.0660247047197285,-0.018757147240119378,0.016990195075035085,0.3263491531175259,-0.018757147240119378,6.0226201696512724,0.675348,1,28311.0,-47.11363635292872,,0.0,1.292058,-0.021225277380607813,0.38337234452387836,0.3803378527598806
INFY,Infosys Limited,INE009A01021,Computers - Software & Consulting,Information Technology,Information Technology,Computers - Software & Consulting,1995-02-08,5.0,4153263455,Large,IN-L,384053333333.3333,8503333333.333333,392556666666.6667,197823333333.3333,876666666.6666666,9900000000.0,93563333333.33331,90393333333.33331,26233333333.33333,64160000000.0,15.4666666667,15.44,66406666666.66666,20730000000.0,5.0,1747.49,1747.58,7098091,188.4732,-4.0,-0.0464,1764.96,1730.18,1468.15,1409.45,-4.5e-05,3.7e-05,1.008769,-0.0112,9.8413,10.9973,0.0364,0.16706013053742536,3.095031355523396,0.002233223228918118,0.7587140674906262,3.203408908184595,0.058349409889575814,0.1856,4,1774522.75,112.99008620665303,0.16706013053742536,96013333333.33333,-0.51027472,0.00885033398568306,19202666666.56547,1.3309594860608216
