symbol,company_name,isin,company_industry,sector,macro_category,basic_industry,listing_date,company_face_value,issued_size,market_cap_category,intrinsic_label,avg_revenue_from_operations,avg_other_income,avg_income,avg_employee_benefit_expense,avg_finance_costs,avg_depreciation_depletion_amortisation_expense,avg_other_expenses,avg_profit_before_tax,avg_tax_expense,avg_profit_loss_for_period,avg_basic_earnings_per_share,avg_diluted_earnings_per_share,avg_comprehensive_income,avg_paid_up_equity_share_capital,avg_face_value_equity_share_capital,avg_open,avg_close,avg_volume,volatility,year_change_percent,sharpe_ratio,avg_high,avg_low,year_start_price,year_end_price,avg_daily_return,avg_vwap_distance,avg_volume_spike,yearly_momentum_score,liquidity_score,stability_score,trend_strength,profit_margin,gross_profit_margin,return_on_equity,return_on_assets,operating_margin,asset_turnover,operational_efficiency,employee_productivity,debt_to_income,interest_coverage,earnings_growth,price_to_earnings,price_to_book,volume_price_ratio,high_low_ratio,price_volatility,market_cap_numeric,log_revenue,log_profit,log_market_cap,financial_health,cluster,pca_1,pca_2,performance_score
GPPL,Gujarat Pipavav Port Limited,INE517F01014,Port & Port services,Services,Services,Port & Port services,2010-09-09,10.0,483439910,Mid,,2453013333.333333,205996666.66666663,2659010000.0,219450000.0,14300000.0,296310000.0,830736666.6666666,1298213333.3333333,392470000.0,948456666.6666666,1.9633333333,1.9633333333,946163333.3333334,4834400000.0,10.0,190.92,190.42,2676246,32.0585,-31.86,-0.9077,194.43,187.28,203.65,138.76,-0.001297,-0.002454,1.032141,-0.3205,9.8413,4.8142,0.0931,0.3866496173413924,0.661340337870157,0.1961891168845496,0.3566954117008461,0.5292320737487499,0.9225288108481478,0.4281210592686003,11.178005620110882,0.005377941414285768,90.78414918414917,0.19571473881626125,96.98811545156175,19.041996455030613,14054.43755907993,1.038178129004699,0.1683567902531247,3,21.620583038136783,20.670346661178893,12.97234982288207,-0.645446265774058,1,1.5535846073358224,-1.870881540088045,0.5274593096288961
GUJRAFFIA,Gujarat Raffia Industries Limited,INE610B01024,Packaging,Capital Goods,Industrials,Packaging,2001-06-20,10.0,5404500,Micro,,73621333.33333333,460000.0,74081000.0,5947333.333333333,882000.0,3433000.0,11770666.666666666,1673000.0,261000.0,1412000.0,0.26,0.26,1412000.0,54045000.0,10.0,47.59,47.11,17065,6.493,91.36,2.229,48.43,45.95,41.3,79.03,0.00455,-0.002918,1.020386,0.7325,1.0971,3.929,0.0062,0.019179223413503334,0.8401188061431469,0.026126376168008142,0.01906013210705351,0.022724391480730223,0.993790608520365,0.24066393798898872,12.378881291335052,0.011905886799584238,1.8968253968253967,0.026126376168008142,181.19230769230768,4.711,362.23731691785184,1.0539717083786724,0.1378263638293356,1,18.114445410354723,14.160518405250372,3.6228890820709445,2.2093755995815116,0,-4.184544191334737,1.2883748230981684,0.27519115636268565
GSPL,Gujarat State Petronet Limited,INE246F01010,Gas Transmission/Marketing,Oil Gas & Consumable Fuels,Energy,Gas Transmission/Marketing,2006-02-16,10.0,564211376,Mid,IN-S,45302153666.66666,803812000.0,46105965666.66666,683995666.6666666,87835666.66666667,1764927666.6666667,4947966333.333333,6006627333.333333,1544306333.3333333,4283829333.3333335,5.2633333333,5.2633333333,4259630333.3333335,5642114000.0,10.0,340.26,340.05,2470850,47.4314,-17.27,-0.3172,346.07,334.76,379.85,314.25,-0.000476,-0.001171,1.113669,-0.1175,9.8413,4.9947,0.0202,0.09456127328633775,0.8907785627645767,0.7592596203007124,0.09291269082843273,0.13259032622444641,0.9825659871043296,0.12431996150646586,66.23163840706592,0.0019050824637682287,68.38483228149536,0.7549706250765819,64.6073464221951,34.00499855352089,7266.137332745185,1.0337853984944438,0.13948360535215407,3,24.536620410637894,22.178113150814305,14.721972246382737,0.06230689358705027,1,2.0820590611425964,-1.9309334821965582,0.5642971706782896
GULFOILLUB,Gulf Oil Lubricants India Limited,INE635Q01029,Lubricants,Oil Gas & Consumable Fuels,Energy,Lubricants,2014-07-31,2.0,49304450,Mid,IN-Mi,8876342333.333334,251075000.0,9127417333.333334,443489333.3333333,84478333.33333333,123672000.0,2141391000.0,1186842000.0,301597333.3333333,884780666.6666666,18.1466666667,17.9833333333,878033333.3333334,98493000.0,2.0,1160.42,1158.55,194423,137.881,13.19,0.4995,1186.61,1133.81,999.7,1131.55,0.000932,-0.001411,1.044703,0.2303,9.8413,4.0992,0.0405,0.09967851998497729,0.7587529953685502,8.983183238064296,0.09693658505516638,0.13370845280978536,0.9724922186823787,0.29121007688339495,20.014782016553575,0.009255447652735062,14.049069781206228,8.9146775236142,63.84368111670859,579.9566522240159,167.8158042380562,1.046568649068186,0.11901169565405033,3,22.90665540980989,20.600850339111485,13.743993245885935,8.203551758049272,1,3.514059306881943,1.3213952359249699,0.5464901442812001
GULPOLY,Gulshan Polyols Limited,INE255D01024,Other Agricultural Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Other Agricultural Products,2015-01-28,1.0,62370587,Small,,5015985000.0,13608666.666666666,5029593666.666667,99704333.33333331,65421000.0,90090333.33333331,1202742333.3333333,79701666.66666667,20833000.0,58868666.66666666,0.9433333333,0.9433333333,61330000.0,62371000.0,1.0,195.94,195.58,315868,20.8523,-7.83,0.1184,201.01,191.56,201.9,186.09,0.000261,-0.003191,1.035011,0.0646,9.8413,3.4868,0.1012,0.011736212661454661,0.7602181160164289,0.9438467663925006,0.011704457768987432,0.015889534491563804,0.9972942810953382,0.2596592028617842,50.308595748095215,0.013007213770284026,1.2182887248233238,0.9833095509130846,207.3286219154533,195.5787049343445,1615.0322118826055,1.0493318020463562,0.10661775232641374,2,22.3358956500413,17.89081954896079,8.93435826001652,0.8654599790539552,0,-0.89113401642032,-0.029607952677906585,0.42158488357854246
GVKPIL,GVK Power & Infrastructure Limited,INE251H01024,Civil Construction,Construction,Industrials,Civil Construction,2006-02-27,1.0,1579210400,Small,,2526866666.6666665,190433333.3333333,2717300000.0,39500000.0,1113733333.3333333,563700000.0,305666666.6666667,2693266666.6666665,49833333.333333336,2643433333.333333,1.47,1.47,2643433333.333333,1579200000.0,1.0,10.72,10.63,3837766,0.546,-16.54,-1.9298,10.85,10.49,10.4,8.68,-0.003988,-0.003035,1.03243,-0.1595,1.627,5.2683,0.425,1.0461309131203334,0.8790333219006412,1.6739066193853427,0.9728161532894171,1.0658523072052344,0.9299181785841337,0.13659868611983222,63.971308016877636,0.4098676382193108,2.418232970190351,1.6739066193853427,7.231292517006803,10.630070005065857,361031.6086547507,1.0343183984747377,0.05136406396989652,2,21.65024590086851,21.695344414609217,8.660098360347403,0.7847775325056761,0,-0.6207398794128477,0.026152102951058742,0.4320076268896482
GVPTECH,GVP Infotech Limited,INE382T01030,Computers - Software & Consulting,Information Technology,Information Technology,Computers - Software & Consulting,2022-09-06,2.0,162861590,Micro,,13889333.333333334,1441666.6666666667,15331000.0,1598000.0,0.0,541000.0,5426000.0,-1764333.3333333333,0.0,-1764333.3333333333,-0.01,-0.01,-1764333.3333333333,325723000.0,2.0,11.97,11.81,146723,1.4764,-23.33,-0.3176,12.21,11.53,12.9,9.89,-0.000637,-0.003072,1.055155,-0.1485,9.2857,3.3433,0.1245,-0.1270279351060766,0.6093405011039646,-0.005416667945872208,-0.11508272998064922,-0.1270279351060766,0.9059639510360272,0.5057118172218489,8.691697955778057,0.0,3.879132231404959,-0.005416667945872208,-1181.0,5.905003263202169,12423.624047417443,1.058976582827407,0.12501270110076204,1,16.44663178941606,0.0,3.289326357883212,-0.4648086030519488,0,-4.6901793335018205,1.451211139309517,0.18938282959733171
HGINFRA,H.G. Infra Engineering Limited,INE926X01010,Civil Construction,Construction,Industrials,Civil Construction,2018-03-09,10.0,65171111,Mid,IN-Mi,12857773333.333334,34143333.333333336,12891916666.666666,800103333.3333334,514090000.0,356380000.0,3939086666.6666665,1742536666.6666667,525326666.6666667,1221073333.3333333,18.7333333333,18.7333333333,1228770000.0,651710000.0,10.0,1401.97,1394.8,201315,219.7111,-0.27,0.2452,1429.8,1368.65,1055.75,1052.85,0.000497,-0.001936,1.029025,0.1228,9.8413,3.6794,0.0931,0.09496771343508932,0.69364161550004,1.8736452307519191,0.09471619813448995,0.13552398393501,0.9973515704284984,0.36858559232132465,16.070140940128567,0.039876925463630315,3.389555654976107,1.885455187123107,74.45551601436736,139.48023756394716,144.33252079151134,1.0446790633105614,0.1575215801548609,3,23.277214394133896,20.922996091150456,13.966328636480338,0.016701944187008433,1,1.9757443970109745,-1.3037653343378246,0.5428612731686003
HAPPSTMNDS,Happiest Minds Technologies Limited,INE419U01012,Computers - Software & Consulting,Information Technology,Information Technology,Computers - Software & Consulting,2020-09-17,2.0,152274811,Mid,,3734266666.6666665,248600000.0,3982866666.6666665,2543700000.0,223766666.66666663,93166666.66666669,617766666.6666666,504466666.6666667,135133333.33333334,369333333.3333333,2.4533333333,2.4533333333,332133333.3333333,299500000.0,2.0,763.31,761.47,672978,68.3917,-30.03,-1.1332,773.44,754.22,801.05,560.5,-0.001284,-0.002693,1.018652,-0.3172,9.8413,5.5416,0.2308,0.09890384546720463,0.8345681436783662,1.233166388425153,0.09273052909964347,0.1350912271932017,0.937582645665601,0.8466097761273967,1.4680452359423937,0.056182314246020444,2.2544316996871747,1.1089593767390094,310.38179348247803,387.1542582042404,883.7879364912603,1.0254832807403675,0.08981535713816696,3,22.04081729560235,19.727210139310976,13.224490377361409,-0.4850467661076424,1,2.188798750003897,-1.439338219347248,0.5244192667448825
HAPPYFORGE,Happy Forgings Limited,INE330T01021,Castings & Forgings,Capital Goods,Industrials,Castings & Forgings,2023-12-27,2.0,94242200,Mid,,3523074666.6666665,91026333.33333331,3614101000.0,308549666.6666667,16953333.333333332,189261666.66666663,712672333.3333334,899567000.0,233844666.66666663,665722333.3333334,7.0666666667,7.0566666667,674854666.6666666,188423333.3333333,2.0,1067.57,1065.06,58314,140.0844,-14.7,-0.4622,1084.3,1048.27,905.35,772.3,-0.000498,9.4e-05,1.04924,-0.123,5.7389,6.0912,0.0769,0.1889606086501715,0.7977129636007335,3.5331204557114306,0.18420136386153385,0.25533577488754144,0.9748135612885933,0.28986669219991934,11.418176868337781,0.0046908853220575,53.061364530082585,3.5815875599271148,150.71603773513812,532.7025891980824,54.75184496648077,1.03437091588999,0.13152723790209,3,21.982599930422857,20.316383226155853,13.189559958253716,1.8590370643616019,1,2.723290205380671,-0.5332059052856453,0.5342055212490807
HARDWYN,Hardwyn India Limited,INE626Z01029,Furniture Home Furnishing,Consumer Durables,Consumer Discretionary,Furniture Home Furnishing,2022-04-12,1.0,488434054,Small,,423943000.0,1278000.0,425221000.0,8841666.666666666,3012000.0,4230000.0,7238000.0,43316000.0,12634666.666666666,30681333.33333333,0.08,0.08,30681333.33333333,279105000.0,0.6666666667,31.8,31.57,1113789,5.5599,-49.12,-0.9216,32.66,30.91,33.0,16.79,-0.002568,-0.005609,0.990231,-0.4802,7.4603,2.5522,0.2139,0.07237136438939511,0.9829269500852709,0.10992756608922566,0.07215385254569584,0.10217411302934593,0.9969945040343727,0.03792884106275293,47.94831291234684,0.007083375468285903,14.381142098273573,0.10992756608922566,394.625,55.24753438591211,35279.98099461514,1.0566159818828857,0.17611339879632562,2,19.86510957255572,17.2391650254776,7.946043829022289,-0.7949000695213791,0,-1.6026118103896234,-0.13435386880960798,0.39314410160715296
HARIOMPIPE,Hariom Pipe Industries Limited,INE00EV01017,Iron & Steel Products,Capital Goods,Industrials,Iron & Steel Products,2022-04-13,10.0,30967289,Small,,3191152666.6666665,8166000.0,3199318333.333333,122418000.0,108940000.0,122316333.33333331,203293666.66666663,198826666.66666663,50540000.0,148286333.33333334,4.8666666667,4.79,148387666.66666666,309645333.3333333,10.0,573.47,570.4,146928,126.4972,-34.08,-0.5891,587.22,559.43,558.9,368.4,-0.001186,-0.003685,1.025686,-0.2929,9.8413,3.6829,0.1579,0.046467953376930264,0.9362945969993288,0.4788909031407977,0.046349347715284386,0.062305595324072024,0.9974475815475712,0.10206709007340921,26.067675232945046,0.03405100357315699,1.8251025029067984,0.4792181592703911,117.20547945125202,57.04507623431539,257.58765778401124,1.0496755626262446,0.2217692847124825,2,21.883648026302915,18.814655654064715,8.753459210521166,-1.3287131434822719,0,-1.0899685477561432,-0.2518705584013686,0.4238686407051108
HARRMALAYA,Harrisons  Malayalam Limited,INE544A01019,Rubber,Capital Goods,Industrials,Rubber,1995-02-08,10.0,18455405,Micro,,1257332000.0,26006666.666666668,1283338666.6666667,469648000.0,33812333.333333336,16270000.0,305311000.0,32338666.666666668,0.0,32338666.666666668,1.7533333333,1.7533333333,19120000.0,184543000.0,10.0,222.76,221.83,96899,42.9156,17.91,0.6548,229.57,216.31,163.95,193.32,0.001832,-0.005448,1.073504,0.3316,6.9983,3.2676,0.0773,0.025720069692544745,0.7571755113207967,0.17523648508297074,0.02519885631644128,0.025720069692544745,0.9797351491526268,0.6163519261420214,2.677179504650291,0.026347163232568385,0.9564162978006052,0.1036072893580358,126.51901140924942,22.184328265770038,436.81648108912225,1.061300910729971,0.19346165982959923,1,20.952257853398898,17.29177421357339,4.190451570679779,0.4266005547755155,0,-3.9714315214500555,1.1893172469273676,0.31605073540476697
HARSHA,Harsha Engineers International Limited,INE0JUS01029,Other Industrial Products,Capital Goods,Industrials,Other Industrial Products,2022-09-26,10.0,91044105,Small,,3180233333.333333,86366666.66666667,3266600000.0,406433333.3333333,19933333.33333333,91733333.33333331,672233333.3333334,438733333.3333333,120366666.66666669,318366666.6666667,3.4966666667,3.4966666667,314700000.0,910400000.0,10.0,478.57,478.47,147594,60.9746,-7.01,0.0368,489.1,470.1,401.8,373.65,6.2e-05,-0.002682,1.044618,0.0154,9.8413,5.0178,0.0607,0.10010795853553724,0.7886213799826007,0.34969976567076744,0.09746117267699343,0.13795633444086913,0.973560684911937,0.33917846698879545,7.824735503977692,0.00610216535031327,22.01003344481606,0.34567223198594027,136.83603431709403,47.84915742459359,308.4707505172738,1.0404169325675388,0.12743662089577193,2,21.88022040662316,19.57871431947789,8.752088162649263,-0.12313827579369535,0,-0.8861566252337095,-0.3964534824462268,0.431423843125553
HATHWAY,Hathway Cable & Datacom Limited,INE982F01036,TV Broadcasting & Software Production,Media Entertainment & Publication,Consumer Discretionary,TV Broadcasting & Software Production,2010-02-25,2.0,1770104500,Small,IN-Mi,3884466666.6666665,237433333.3333333,4121900000.0,188933333.3333333,2833333.333333333,701700000.0,2985733333.333333,239100000.0,83333333.33333333,185766666.66666663,0.1066666667,0.1066666667,187133333.3333333,3540200000.0,2.0,18.9,18.81,5997826,3.3426,-37.16,-1.1502,19.18,18.54,20.75,13.04,-0.001627,-0.001911,1.038936,-0.402,9.8413,3.8597,0.0526,0.04782295295793502,0.23136595328402015,0.05247349490612582,0.045068212879173834,0.06155285152830934,0.9423971145992543,0.8172722124015309,20.55998588567396,0.000687385267312,84.38823529411765,0.052859537125962745,176.34374994489258,9.40502390966612,318863.68952684745,1.034519956850054,0.17770334928229667,2,22.080251531462398,19.040001969254753,8.83210061258496,-1.083329552135939,0,-1.029639696570461,-0.5102140267342412,0.4205404549951115
HATSUN,Hatsun Agro Product Limited,INE473B01035,Dairy Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Dairy Products,2014-06-20,1.0,222748268,Large,NIN-M,21523033333.33333,36800000.0,21559833333.33333,592900000.0,446700000.0,1146466666.6666667,3416766666.6666665,1062500000.0,276500000.0,786000000.0,3.53,3.53,785666666.6666666,222800000.0,0.6666666667,1078.58,1077.21,88205,112.5792,-5.43,0.0668,1099.86,1059.27,995.95,941.9,0.00011,-0.001969,1.08196,0.0272,8.6805,4.2998,0.0364,0.03651901606186242,0.8412506911200558,3.527827648114901,0.036456682565573335,0.049365718277008676,0.9982931222412047,0.1862965412248274,36.30128745713161,0.02071908409928958,2.3785538392657264,3.526331538001197,305.1586402266289,1076.9598822813286,81.88282693253869,1.03831884222153,0.10450998412565794,4,23.79238951650453,20.482467351665747,19.033911613203625,2.505354664176764,1,5.579983699184279,-1.691359666861125,0.6473832782410905
HAVELLS,Havells India Limited,INE176B01034,Consumer Electronics,Consumer Durables,Consumer Discretionary,Consumer Electronics,2001-03-21,1.0,626941732,Large,IN-L,50781666666.66666,781833333.3333334,51563500000.0,4651866666.666667,93400000.0,969133333.3333334,7652300000.0,4298666666.666667,1121200000.0,3177466666.6666665,5.0666666667,5.0633333333,3169800000.0,626900000.0,1.0,1727.64,1726.06,1100817,164.9393,2.08,0.2126,1749.59,1703.92,1501.6,1532.85,0.000226,-0.000473,1.025333,0.0558,9.8413,7.752,0.1174,0.06257113787784306,0.8493097902786438,5.068538310203647,0.061622400858488406,0.08464997210279303,0.9848374657784414,0.24229544783222298,10.91640631717733,0.0018113588100109573,46.02426837972877,5.056308821183602,340.669736839864,1726.1749017960121,637.7628819392141,1.0268029015446734,0.09555826564545845,4,24.650801234024758,21.879350070860088,19.720640987219806,3.69431644808149,1,6.952702854225972,-1.0728081011434611,0.6812971591542824
HBSL,HB Stockholdings Limited,INE550B01022,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Non Banking Financial Company (NBFC),2018-07-23,10.0,7137665,Micro,,25553666.666666668,90666.6666666667,25644333.33333333,6906666.666666667,366333.3333333333,955666.6666666666,26651333.33333333,-9235666.666666666,6986666.666666667,-16222333.333333334,-2.2733333333,-2.2733333333,-16188333.333333334,71377000.0,10.0,102.02,100.64,26584,17.2279,-9.77,0.1283,104.31,98.12,89.45,80.71,0.00034,-0.003694,1.079422,0.0596,1.8567,4.2066,0.04,-0.634833879025841,-0.04295534887361215,-0.22727676048773882,-0.6325893959679201,-0.3614223660009652,0.996464456085165,1.3132361957188137,3.6998552123552124,0.014285157214719303,-25.211101000909917,-0.22680041656742836,-44.26979472205674,10.063950650769856,264.1494435612083,1.0630860171218914,0.17118342607313197,1,17.056291412909395,0.0,3.411258282581879,-0.9060896395135798,0,-4.6370238004959035,1.3522321740602854,0.1913862144258432
HBLENGINE,HBL Engineering Limited,INE292B01021,Other Industrial Products,Capital Goods,Industrials,Other Industrial Products,2007-01-04,1.0,277194946,Mid,IN-S,4972086666.666667,64182666.66666666,5036269333.333333,434953333.3333333,31104000.0,110936000.0,1049042333.3333334,964379333.3333334,263550000.0,773214000.0,2.77,2.77,766934666.6666666,255395000.0,1.0,559.03,557.58,2309618,67.8998,11.43,0.4696,572.5,546.47,449.55,500.95,0.000969,-0.00388,0.997584,0.2394,9.8413,3.5902,0.0324,0.15551096588555038,0.7890136669647754,3.0275220736506196,0.15352912023238363,0.1939586732867354,0.9872559105920201,0.298465365983162,11.43131063868921,0.006176000118606312,31.004993998628258,3.0029353224090785,201.2924187725632,605.1737817525011,4142.218157035762,1.0476329899171042,0.1217758886617167,3,22.327105441590717,20.46606641299793,13.396263264954431,2.9736350395361697,1,2.3313507513723795,-0.5455355572099614,0.5335183299658378
HCL-INSYS,HCL Infosystems Limited,INE236A01020,Computers Hardware & Equipments,Information Technology,Information Technology,Computers Hardware & Equipments,1997-01-01,2.0,329209928,Small,,66533333.333333336,69766666.66666667,136300000.0,53866666.66666666,466666.6666666667,1200000.0,138000000.0,-57400000.0,0.0,-57400000.0,-0.1766666667,-0.1766666667,-56966666.66666666,658400000.0,2.0,15.68,15.55,616563,2.2946,-33.63,-1.1131,16.01,15.27,18.85,12.51,-0.002474,-0.004756,1.071936,-0.3266,5.2778,4.3727,0.1288,-0.8627254509018035,-1.0741482965931861,-0.08718104495747266,-0.42112986060161406,-0.8627254509018035,0.4881389092687699,2.88376753507014,1.2351485148514854,0.0034238200048911714,-123.0,-0.08652288375860671,-88.01886790792098,7.775234478128798,39650.3536977492,1.048461034708579,0.14756270096463023,2,18.01321364820359,0.0,7.205285459281436,-2.085952495859276,0,-1.9370802573468735,-0.13646759174250778,0.2800693842949153
